TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,Cluster
16.27,57.0,44.0,1.0,10971.32,Debit,Atlanta,ATM,Doctor,2
290.86,45.0,36.0,1.0,14631.88,Debit,Louisville,Online,Doctor,0
85.73,41.0,266.0,1.0,14928.35,Debit,Virginia Beach,ATM,Doctor,1
555.71,22.0,73.0,1.0,830.37,Credit,Boston,Branch,Student,2
40.03,23.0,200.0,1.0,6408.8,Debit,Omaha,Branch,Student,1
73.01,25.0,62.0,1.0,1997.33,Credit,Milwaukee,Online,Student,0
346.12,44.0,12.0,1.0,13084.27,Debit,San Francisco,Branch,Doctor,1
1.93,47.0,175.0,5.0,5684.09,Debit,Chicago,Branch,Doctor,2
252.93,75.0,222.0,1.0,2760.37,Debit,Portland,ATM,Retired,1
238.54,19.0,12.0,4.0,868.91,Debit,Indianapolis,ATM,Student,0
1011.22,61.0,129.0,1.0,5838.91,Debit,Tucson,Branch,Retired,1
58.7,67.0,141.0,1.0,8937.35,Debit,New York,None,Doctor,0
7.56,40.0,145.0,1.0,8528.72,Debit,Milwaukee,ATM,Doctor,0
540.4,45.0,272.0,1.0,425.77,Debit,Houston,Branch,Doctor,0
264.14,64.0,125.0,1.0,8459.26,Debit,Baltimore,ATM,Doctor,2
248.15,75.0,202.0,1.0,2649.23,Debit,Milwaukee,ATM,Retired,0
24.34,54.0,110.0,1.0,6659.12,Debit,Raleigh,Branch,Engineer,1
428.61,66.0,62.0,1.0,11937.04,Debit,Fort Worth,ATM,Doctor,0
117.66,39.0,126.0,1.0,6794.17,Credit,Memphis,Branch,Doctor,0
165.8,60.0,287.0,1.0,2064.76,Debit,Nashville,Online,Engineer,0
289.18,65.0,64.0,1.0,3139.75,Debit,Baltimore,ATM,Retired,2
125.39,21.0,140.0,1.0,202.69,Debit,Los Angeles,ATM,Student,0
305.18,58.0,216.0,1.0,4474.2,Debit,Chicago,Online,Retired,2
506.9,64.0,56.0,1.0,11471.87,Credit,Houston,Branch,Doctor,0
504.12,25.0,101.0,1.0,1107.28,Credit,Baltimore,Branch,Student,2
42.09,29.0,118.0,1.0,5526.28,Debit,Denver,Branch,Engineer,2
607.28,32.0,84.0,1.0,9679.68,Debit,Baltimore,ATM,Doctor,2
91.9,77.0,125.0,1.0,1033.94,Debit,Chicago,Online,Retired,2
303.43,22.0,30.0,1.0,1833.24,Debit,Virginia Beach,Branch,Student,1
668.78,20.0,141.0,1.0,983.68,Debit,Mesa,ATM,Student,0
270.54,20.0,139.0,1.0,269.78,Credit,Sacramento,ATM,Student,1
247.93,37.0,79.0,1.0,9801.48,Debit,Indianapolis,Branch,Engineer,0
34.67,19.0,71.0,1.0,888.6,Debit,Chicago,Online,Student,2
326.03,18.0,137.0,1.0,290.24,Credit,New York,Online,Student,0
148.26,25.0,57.0,1.0,958.7,Debit,Omaha,ATM,Student,1
1086.6,19.0,38.0,1.0,1605.67,Debit,San Diego,Online,Student,1
373.99,60.0,140.0,1.0,8590.5,Debit,Sacramento,ATM,Doctor,1
254.34,49.0,112.0,1.0,5461.08,Debit,El Paso,Online,Engineer,2
819.48,25.0,26.0,1.0,1804.5,Debit,Virginia Beach,ATM,Student,1
14.0,49.0,173.0,1.0,7975.18,Debit,San Antonio,ATM,Engineer,1
57.16,40.0,74.0,1.0,222.22,Debit,Columbus,ATM,Engineer,2
282.26,37.0,278.0,1.0,6857.2,Debit,Memphis,Online,Engineer,0
46.96,46.0,112.0,1.0,2028.92,Debit,Las Vegas,Online,Engineer,0
473.2,34.0,173.0,1.0,248.52,Debit,Houston,Online,Doctor,0
192.97,59.0,140.0,1.0,3019.04,Debit,Sacramento,ATM,Retired,1
168.99,18.0,203.0,1.0,1523.57,Debit,Baltimore,ATM,Student,2
1.82,80.0,60.0,1.0,5571.39,Debit,San Francisco,Online,Retired,1
40.9,55.0,37.0,1.0,1514.34,Debit,Charlotte,ATM,Doctor,2
78.91,61.0,157.0,1.0,1817.43,Debit,Sacramento,Online,Doctor,1
169.97,22.0,12.0,1.0,6269.12,Credit,San Diego,ATM,Student,1
17.79,61.0,162.0,5.0,2281.9,Debit,Jacksonville,Branch,Retired,0
486.61,48.0,130.0,1.0,2006.69,Credit,Sacramento,ATM,Engineer,1
148.13,58.0,56.0,1.0,2189.38,Debit,Phoenix,Branch,Retired,1
164.52,61.0,162.0,1.0,11036.74,Debit,Dallas,ATM,Doctor,2
720.89,27.0,120.0,1.0,447.06,Debit,Indianapolis,ATM,Student,0
268.7,53.0,63.0,1.0,2104.74,Debit,Milwaukee,ATM,Retired,0
637.34,51.0,278.0,1.0,5183.5,Debit,Indianapolis,ATM,Retired,0
216.76,47.0,138.0,1.0,643.64,Credit,Omaha,Online,Engineer,1
418.02,46.0,110.0,1.0,11011.86,Debit,Los Angeles,ATM,Doctor,0
292.03,46.0,154.0,1.0,951.33,Credit,Memphis,ATM,Engineer,0
251.4,57.0,178.0,1.0,2561.67,Debit,Tucson,ATM,Retired,1
184.56,21.0,93.0,1.0,1549.27,Debit,Virginia Beach,Online,Student,1
33.76,26.0,227.0,1.0,3253.51,Debit,Seattle,Online,Engineer,1
253.46,45.0,60.0,1.0,4734.11,Debit,Memphis,ATM,Engineer,0
1612.37,65.0,173.0,1.0,3910.59,Debit,Los Angeles,ATM,Retired,0
138.68,22.0,44.0,1.0,206.2,Credit,Colorado Springs,Branch,Student,2
42.56,18.0,146.0,1.0,4361.44,Debit,Fresno,Online,Student,0
680.76,21.0,165.0,1.0,572.97,Debit,None,Branch,Student,1
53.83,70.0,131.0,1.0,4580.59,Debit,Baltimore,Branch,Retired,2
11.09,51.0,95.0,1.0,2990.05,Debit,Charlotte,Branch,Engineer,2
37.81,63.0,195.0,1.0,5208.98,Debit,None,Branch,Retired,1
449.18,67.0,50.0,1.0,1025.99,Debit,Denver,Online,Retired,2
1135.8,30.0,250.0,1.0,13534.3,Debit,San Diego,ATM,Doctor,1
297.6,39.0,162.0,1.0,1461.17,Debit,Milwaukee,Online,Doctor,0
683.75,32.0,106.0,1.0,6333.72,Debit,Las Vegas,Branch,Doctor,0
21.4,48.0,129.0,1.0,8551.6,Credit,None,Online,Engineer,1
315.94,78.0,93.0,1.0,4273.99,Debit,Omaha,ATM,Retired,1
331.32,61.0,137.0,5.0,13054.54,Debit,Sacramento,Branch,Doctor,1
223.76,74.0,110.0,1.0,4102.23,Credit,Boston,Branch,Retired,2
216.03,42.0,300.0,1.0,10462.77,Debit,Boston,ATM,Doctor,2
17.42,74.0,150.0,1.0,6851.31,Debit,Dallas,ATM,Retired,2
491.91,78.0,155.0,1.0,2421.94,Debit,Milwaukee,Online,Retired,0
350.11,74.0,178.0,1.0,4639.04,Credit,Raleigh,Online,Retired,1
218.07,23.0,243.0,1.0,443.62,Debit,Austin,Branch,Student,2
291.09,48.0,112.0,1.0,6312.79,Debit,El Paso,Branch,Engineer,2
422.14,26.0,109.0,1.0,1436.32,Credit,Albuquerque,Branch,Student,2
613.21,61.0,157.0,1.0,3279.12,Debit,Tucson,ATM,Retired,1
73.83,69.0,69.0,1.0,6020.29,Debit,Las Vegas,Online,Doctor,0
67.33,59.0,36.0,1.0,5925.98,Debit,Detroit,Online,Engineer,2
26.92,62.0,43.0,1.0,1674.94,Debit,Indianapolis,ATM,Retired,0
18.3,48.0,155.0,1.0,3733.52,Debit,Mesa,Online,Engineer,0
317.94,54.0,124.0,1.0,2996.51,Debit,Los Angeles,ATM,Engineer,0
179.38,40.0,173.0,1.0,11666.18,Debit,Mesa,Online,Doctor,0
918.95,68.0,139.0,1.0,7006.46,Debit,None,Online,Doctor,1
13.92,37.0,209.0,1.0,2735.84,Debit,Los Angeles,ATM,Engineer,0
365.43,25.0,176.0,1.0,1073.51,Debit,Portland,ATM,Student,1
263.59,71.0,16.0,1.0,6996.35,Debit,Dallas,Branch,Retired,2
54.8,34.0,140.0,1.0,4943.49,Debit,Albuquerque,Branch,Engineer,2
141.49,24.0,75.0,1.0,1665.58,None,Baltimore,Online,Student,2
31.39,20.0,15.0,1.0,998.49,Debit,Tucson,ATM,Student,1
93.82,39.0,176.0,1.0,8422.06,Debit,None,Online,Engineer,1
5.71,21.0,106.0,1.0,1285.42,Debit,Tucson,Branch,Student,1
178.39,34.0,98.0,1.0,8469.43,Debit,Tucson,Online,Engineer,1
126.91,22.0,42.0,1.0,692.69,Debit,None,ATM,Student,1
36.09,53.0,167.0,1.0,12319.26,Debit,Columbus,Branch,Doctor,2
91.77,51.0,174.0,1.0,9240.73,Debit,Omaha,Branch,Doctor,1
198.92,36.0,100.0,1.0,2854.66,Debit,None,Online,Engineer,1
137.81,58.0,44.0,1.0,2631.47,Debit,Detroit,Branch,Engineer,2
136.88,24.0,71.0,1.0,7465.95,Credit,Memphis,Branch,Student,0
133.07,21.0,155.0,1.0,1670.99,Debit,Sacramento,Branch,Student,1
1.14,43.0,137.0,1.0,13913.92,Debit,Indianapolis,Branch,Doctor,0
256.34,69.0,99.0,1.0,7471.63,Debit,Kansas City,Branch,Retired,0
56.11,36.0,109.0,1.0,11123.65,Debit,Boston,Branch,Doctor,2
118.1,50.0,50.0,1.0,7976.6,Debit,Fort Worth,ATM,Engineer,0
137.86,66.0,120.0,1.0,8046.94,Credit,Sacramento,Online,Doctor,1
813.78,54.0,55.0,1.0,14935.5,Credit,Atlanta,ATM,Doctor,2
237.97,69.0,69.0,1.0,13486.15,Debit,Columbus,ATM,Doctor,2
684.96,21.0,31.0,1.0,526.67,Debit,Mesa,ATM,Student,0
878.63,60.0,139.0,1.0,4954.37,Debit,Columbus,ATM,Engineer,2
276.56,68.0,15.0,1.0,8942.58,Debit,Austin,Branch,Doctor,2
8.75,79.0,199.0,1.0,4044.62,Debit,Louisville,ATM,Retired,0
637.48,65.0,207.0,1.0,4148.85,Debit,Colorado Springs,Online,Retired,2
103.15,51.0,179.0,1.0,11388.15,Debit,San Diego,Branch,Doctor,1
505.6,52.0,183.0,1.0,5347.57,Debit,Denver,Branch,Retired,2
371.86,46.0,91.0,1.0,1329.45,Debit,Miami,ATM,Doctor,0
14.26,50.0,37.0,1.0,2475.65,Debit,Virginia Beach,Branch,Engineer,1
13.16,43.0,98.0,1.0,1019.46,Debit,Mesa,Branch,Engineer,0
167.92,40.0,136.0,2.0,14321.73,Debit,Memphis,ATM,Doctor,0
73.01,56.0,101.0,1.0,2833.12,Debit,Houston,ATM,Retired,0
201.5,61.0,196.0,1.0,12148.32,Credit,Dallas,Online,Doctor,2
150.3,41.0,204.0,1.0,14371.08,Debit,Las Vegas,Online,Doctor,0
23.7,46.0,32.0,1.0,7947.44,Debit,San Francisco,ATM,Doctor,1
49.59,48.0,147.0,1.0,6037.03,Debit,Boston,Branch,Engineer,2
720.13,22.0,96.0,1.0,387.02,Credit,Omaha,ATM,Student,1
134.92,19.0,101.0,1.0,1081.97,Debit,Los Angeles,Online,Student,0
116.97,18.0,299.0,1.0,729.7,Debit,Oklahoma City,ATM,Student,1
11.06,34.0,13.0,3.0,2782.21,Debit,Colorado Springs,ATM,Engineer,2
88.29,50.0,287.0,1.0,5245.93,Credit,Houston,Online,Engineer,0
5.81,25.0,222.0,1.0,1290.95,Debit,Houston,ATM,Student,0
103.48,32.0,33.0,1.0,6494.25,Debit,Baltimore,ATM,Engineer,2
156.74,70.0,136.0,1.0,4004.35,Debit,Oklahoma City,ATM,Retired,1
505.14,68.0,179.0,1.0,2525.47,Debit,Portland,ATM,Retired,1
31.06,46.0,61.0,1.0,11014.25,Debit,Kansas City,ATM,Doctor,0
7.61,50.0,163.0,1.0,6275.0,Debit,Atlanta,ATM,Doctor,2
276.16,53.0,71.0,1.0,1733.34,Credit,Portland,ATM,Retired,1
145.77,68.0,237.0,1.0,5294.98,Debit,Memphis,ATM,Retired,0
369.44,34.0,19.0,1.0,5018.67,Debit,Detroit,Online,Engineer,2
558.86,60.0,95.0,1.0,9844.32,Debit,Austin,ATM,Doctor,2
429.15,26.0,218.0,1.0,712.13,Debit,Las Vegas,Branch,Student,0
36.74,33.0,133.0,1.0,6217.58,Debit,Tucson,Branch,Doctor,1
79.14,57.0,22.0,1.0,2229.56,Credit,Portland,Online,Retired,1
132.48,36.0,101.0,1.0,9313.05,Debit,Charlotte,Branch,Engineer,2
136.48,52.0,138.0,4.0,4618.53,Debit,Charlotte,Online,Engineer,2
203.76,55.0,37.0,1.0,6747.16,Debit,Colorado Springs,Branch,Retired,2
750.95,78.0,27.0,1.0,5134.37,Debit,Chicago,Branch,Retired,2
0.84,52.0,31.0,1.0,2207.54,Debit,Austin,ATM,Engineer,2
257.18,67.0,28.0,1.0,13336.15,Debit,Los Angeles,Online,Doctor,0
767.66,63.0,155.0,1.0,1801.69,Debit,San Jose,ATM,Doctor,1
182.29,54.0,123.0,1.0,522.39,Debit,San Diego,Online,Doctor,1
184.51,54.0,118.0,1.0,9381.64,Credit,Portland,Online,Doctor,1
451.31,62.0,166.0,5.0,2963.29,Debit,Fort Worth,ATM,Retired,0
144.1,57.0,30.0,1.0,11523.64,Debit,Chicago,Branch,Doctor,2
72.5,40.0,30.0,1.0,12723.62,Debit,Fort Worth,ATM,Doctor,0
74.11,69.0,71.0,4.0,3920.11,Credit,Virginia Beach,Online,Retired,1
22.15,44.0,73.0,1.0,7451.83,Debit,Denver,Branch,Doctor,2
777.92,62.0,97.0,1.0,7061.58,Debit,Austin,Branch,Doctor,2
790.07,28.0,197.0,1.0,985.77,Debit,Miami,Online,Student,0
406.33,59.0,103.0,1.0,4298.34,Credit,Miami,Branch,Engineer,0
767.41,56.0,27.0,1.0,12799.34,Debit,Fort Worth,ATM,Doctor,0
4.58,21.0,135.0,1.0,811.24,Credit,Atlanta,Online,Student,2
211.36,53.0,88.0,1.0,13273.08,Credit,Atlanta,Branch,Doctor,2
49.67,21.0,146.0,1.0,842.94,Debit,Atlanta,Online,Student,2
77.83,49.0,146.0,1.0,2471.53,Credit,Kansas City,Branch,Engineer,0
702.87,19.0,184.0,1.0,1237.5,Debit,Washington,ATM,Student,1
133.56,25.0,177.0,1.0,783.83,Debit,None,Online,Student,1
868.05,49.0,119.0,1.0,3931.03,Credit,San Diego,Online,Engineer,1
52.87,24.0,70.0,1.0,960.96,Debit,Indianapolis,Branch,Student,0
179.0,78.0,121.0,1.0,7310.88,Debit,Houston,ATM,Retired,0
1168.26,73.0,37.0,1.0,1385.74,Credit,Philadelphia,Online,Retired,1
384.11,58.0,12.0,1.0,7902.52,Debit,Fort Worth,ATM,Retired,0
227.61,71.0,61.0,1.0,4405.28,Debit,Houston,Online,Retired,0
40.83,48.0,24.0,1.0,3944.12,Debit,Indianapolis,ATM,Engineer,0
19.76,20.0,240.0,1.0,1523.04,Debit,Nashville,ATM,Student,0
484.24,67.0,77.0,1.0,8042.3,Debit,Raleigh,Branch,Doctor,1
211.36,33.0,110.0,1.0,5531.93,Debit,Houston,Online,Doctor,0
301.47,21.0,291.0,1.0,560.73,Debit,Colorado Springs,Branch,Student,2
199.09,70.0,89.0,1.0,1658.52,Debit,Detroit,Online,Doctor,2
38.95,27.0,50.0,1.0,731.52,Debit,Los Angeles,Online,Engineer,0
515.94,29.0,37.0,1.0,1389.89,Debit,San Francisco,ATM,Engineer,1
41.93,48.0,136.0,1.0,5081.26,Debit,Fresno,ATM,Engineer,0
137.84,27.0,112.0,1.0,1000.35,Debit,Omaha,ATM,Student,1
95.35,21.0,131.0,1.0,1639.9,Debit,Chicago,Online,Student,2
93.14,67.0,151.0,1.0,5473.82,Debit,Memphis,Online,Retired,0
1427.71,64.0,159.0,1.0,1729.26,Debit,New York,Branch,Doctor,0
79.33,51.0,109.0,1.0,14798.1,Credit,Las Vegas,Online,Doctor,0
76.89,55.0,132.0,1.0,4734.11,Debit,Chicago,ATM,Doctor,2
233.71,19.0,297.0,1.0,1231.98,Debit,Jacksonville,Online,Student,0
14.92,26.0,120.0,1.0,6611.26,Debit,Las Vegas,Branch,Engineer,0
242.17,60.0,147.0,1.0,883.72,Debit,Jacksonville,ATM,Doctor,0
122.98,79.0,228.0,1.0,5055.99,Debit,Jacksonville,Online,Retired,0
129.35,52.0,130.0,1.0,7166.88,Debit,Las Vegas,ATM,Engineer,0
138.33,21.0,69.0,1.0,232.56,Debit,Dallas,Online,Student,2
39.31,25.0,178.0,1.0,1236.38,Debit,Portland,Online,Student,1
91.85,21.0,148.0,1.0,802.09,Debit,Seattle,Online,Student,1
277.7,58.0,107.0,1.0,1423.2,Debit,Nashville,Branch,Engineer,0
114.03,51.0,172.0,1.0,13388.56,Debit,Portland,ATM,Doctor,1
302.63,27.0,10.0,1.0,2801.28,Credit,San Jose,Branch,Engineer,1
31.19,52.0,74.0,1.0,5545.96,Debit,Charlotte,ATM,Engineer,2
112.91,27.0,135.0,1.0,4764.48,Credit,Tucson,Online,Engineer,1
742.26,27.0,36.0,1.0,7868.19,Debit,San Diego,Online,Engineer,1
256.8,26.0,80.0,1.0,1128.38,Debit,Charlotte,ATM,Student,2
378.68,60.0,239.0,1.0,7627.04,Debit,Fort Worth,ATM,Doctor,0
571.93,52.0,119.0,1.0,4026.03,Debit,Washington,Online,Retired,1
26.31,77.0,163.0,1.0,7095.76,Credit,Austin,Online,Retired,2
205.58,20.0,112.0,1.0,1501.95,Debit,Portland,Online,Student,1
533.61,48.0,115.0,1.0,3656.93,Debit,Mesa,Online,Engineer,0
428.62,55.0,72.0,1.0,3473.24,Debit,Raleigh,Branch,Retired,1
361.22,64.0,167.0,1.0,7061.73,Debit,Raleigh,ATM,Retired,1
837.29,25.0,216.0,1.0,6012.67,Debit,Phoenix,Branch,Student,1
117.25,31.0,73.0,1.0,13694.68,Credit,Atlanta,Online,Doctor,2
135.27,48.0,131.0,1.0,9410.51,Debit,Atlanta,ATM,Doctor,2
185.1,53.0,23.0,1.0,6115.63,Debit,Albuquerque,Branch,Retired,2
113.54,38.0,273.0,1.0,5581.21,Debit,Columbus,Online,Engineer,2
354.96,69.0,96.0,1.0,6712.94,Debit,Fort Worth,Online,Doctor,0
224.22,53.0,37.0,1.0,8400.87,Debit,Fresno,Branch,Doctor,0
737.1,60.0,92.0,1.0,4644.19,Debit,Washington,ATM,Retired,1
223.22,27.0,96.0,1.0,1734.22,Debit,Fort Worth,ATM,Student,0
557.26,69.0,53.0,1.0,5237.12,Debit,San Jose,ATM,Doctor,1
1496.57,33.0,95.0,1.0,969.06,Debit,Memphis,Online,Engineer,0
27.44,62.0,164.0,1.0,5950.48,Debit,Boston,ATM,Retired,2
310.09,36.0,166.0,1.0,9962.5,Debit,Detroit,Branch,Doctor,2
80.38,52.0,116.0,1.0,9662.88,Debit,Kansas City,Online,Doctor,0
26.1,66.0,115.0,1.0,5243.0,Credit,Detroit,Branch,Doctor,2
845.14,73.0,183.0,1.0,1702.65,Credit,Oklahoma City,Branch,Retired,1
59.73,27.0,56.0,1.0,800.93,Debit,Fresno,ATM,Student,0
758.77,60.0,114.0,1.0,7231.47,Debit,San Antonio,ATM,Engineer,1
301.51,22.0,284.0,1.0,1052.31,Debit,Charlotte,ATM,Student,2
418.03,58.0,161.0,1.0,10721.29,Debit,Austin,None,Doctor,2
118.06,32.0,31.0,1.0,13560.63,Credit,Las Vegas,Branch,Doctor,0
483.92,70.0,115.0,1.0,3138.0,Debit,New York,ATM,Retired,0
78.93,38.0,145.0,1.0,9916.24,Debit,Mesa,ATM,Doctor,0
36.63,75.0,261.0,1.0,7941.73,Debit,Miami,ATM,Retired,0
87.85,49.0,63.0,1.0,3753.24,Debit,Colorado Springs,Branch,Engineer,2
1001.83,31.0,55.0,1.0,9733.83,Debit,Philadelphia,Online,Doctor,1
705.34,59.0,124.0,1.0,5003.22,Debit,Washington,Online,Doctor,1
146.55,54.0,124.0,5.0,4087.44,Debit,Virginia Beach,Online,Retired,1
116.89,71.0,226.0,1.0,4880.31,Debit,Columbus,Online,Retired,2
106.41,57.0,87.0,1.0,1310.38,Debit,Los Angeles,Branch,Retired,0
1087.9,78.0,103.0,1.0,2513.51,Debit,Boston,ATM,Retired,2
584.41,23.0,41.0,1.0,4475.22,Debit,Las Vegas,ATM,Student,0
584.98,55.0,121.0,1.0,6521.05,Credit,Chicago,Branch,Retired,2
79.21,56.0,140.0,1.0,1615.04,Debit,Colorado Springs,Branch,Retired,2
173.13,20.0,288.0,1.0,1490.34,Credit,Atlanta,Online,Student,2
335.7,80.0,57.0,1.0,6601.44,Debit,El Paso,ATM,None,2
1225.5,50.0,109.0,1.0,8611.17,Credit,Las Vegas,Online,Doctor,0
422.81,28.0,193.0,1.0,1929.28,Debit,Los Angeles,Branch,Student,0
135.43,57.0,92.0,1.0,5315.83,Debit,San Jose,ATM,Retired,1
584.88,26.0,121.0,1.0,548.45,Debit,Philadelphia,ATM,Student,1
308.94,25.0,167.0,1.0,1931.66,Debit,Los Angeles,Online,Student,0
295.93,36.0,117.0,1.0,1050.63,Debit,Boston,Branch,Doctor,2
1512.99,19.0,50.0,1.0,9963.39,Debit,Philadelphia,Online,Student,1
77.44,58.0,268.0,1.0,1950.63,Debit,Washington,Branch,Retired,1
92.5,40.0,70.0,1.0,6295.45,Credit,Seattle,Online,Engineer,1
97.74,41.0,137.0,1.0,4113.63,Credit,Los Angeles,Online,Engineer,0
291.68,21.0,90.0,1.0,1451.02,Debit,Columbus,ATM,Student,2
56.96,22.0,135.0,1.0,1597.85,Debit,Albuquerque,ATM,Student,2
436.8,27.0,92.0,1.0,1256.33,Debit,Seattle,Online,Student,1
259.49,72.0,292.0,1.0,7320.61,Debit,Austin,Online,Retired,2
726.26,57.0,147.0,1.0,2150.38,Debit,Omaha,Online,Retired,1
568.68,72.0,101.0,1.0,2940.04,Debit,Houston,ATM,Retired,0
77.57,49.0,225.0,1.0,12801.93,Debit,Atlanta,Online,None,2
999.28,29.0,40.0,1.0,4272.41,Debit,Boston,Online,Engineer,2
14.16,74.0,290.0,1.0,5399.76,Credit,Oklahoma City,Branch,Retired,1
1142.83,61.0,48.0,1.0,2467.39,Credit,Omaha,Branch,Retired,1
61.33,27.0,129.0,1.0,7537.4,Debit,Raleigh,ATM,Engineer,1
27.64,54.0,23.0,1.0,7498.51,Debit,New York,Online,Engineer,0
3.85,29.0,32.0,1.0,10506.41,Debit,San Jose,ATM,Doctor,1
431.22,73.0,129.0,1.0,6505.98,Credit,Austin,Branch,Retired,2
178.55,55.0,67.0,1.0,7568.4,Debit,Houston,Branch,Engineer,0
248.76,18.0,56.0,1.0,546.46,Debit,Denver,ATM,Student,2
76.16,23.0,99.0,1.0,1072.25,Debit,San Francisco,ATM,Student,1
347.25,69.0,250.0,1.0,7273.55,Debit,Indianapolis,ATM,Doctor,0
28.04,57.0,146.0,1.0,11197.54,Debit,Los Angeles,ATM,Doctor,0
325.98,19.0,277.0,1.0,782.35,Debit,Washington,ATM,Student,1
249.56,76.0,246.0,1.0,4444.95,Debit,New York,Branch,Retired,0
17.43,56.0,33.0,1.0,10658.88,Debit,Albuquerque,ATM,Doctor,2
198.01,26.0,40.0,1.0,250.93,Credit,Austin,Branch,Student,2
585.58,23.0,55.0,1.0,1729.02,Debit,Raleigh,Branch,Student,1
434.67,27.0,124.0,1.0,1298.13,Credit,Virginia Beach,Online,Student,1
510.7,27.0,294.0,1.0,5828.48,Credit,Nashville,Online,Student,0
331.98,74.0,12.0,1.0,7600.99,Debit,Denver,ATM,Retired,2
199.54,56.0,268.0,1.0,9603.73,Debit,Portland,Online,Engineer,1
212.97,59.0,178.0,1.0,4180.4,Debit,Atlanta,Online,Engineer,2
270.56,23.0,139.0,1.0,1268.44,Debit,Philadelphia,Online,Student,1
306.37,26.0,120.0,1.0,9609.67,Debit,Colorado Springs,ATM,Engineer,2
643.02,38.0,85.0,1.0,11989.39,Credit,Detroit,ATM,Doctor,2
98.48,47.0,12.0,1.0,9538.92,Debit,Miami,Branch,Engineer,0
889.01,36.0,169.0,1.0,4826.88,Debit,Virginia Beach,Online,Engineer,1
537.86,27.0,134.0,1.0,293.06,Debit,Kansas City,Online,Student,0
241.18,25.0,162.0,1.0,1445.53,Debit,Mesa,ATM,Student,0
130.54,64.0,94.0,1.0,11204.62,Debit,Atlanta,ATM,Doctor,2
800.29,20.0,84.0,1.0,693.4,Credit,San Diego,Branch,Student,1
8.81,57.0,165.0,1.0,13523.65,Debit,Dallas,Online,Doctor,2
28.52,20.0,163.0,1.0,662.51,Debit,Detroit,ATM,Student,2
431.31,23.0,99.0,1.0,342.73,Credit,Atlanta,Online,Student,2
885.33,47.0,59.0,1.0,7764.16,Credit,Raleigh,ATM,Engineer,1
199.23,29.0,54.0,1.0,9834.0,Debit,Tucson,ATM,Engineer,1
42.26,44.0,171.0,1.0,268.77,Debit,Raleigh,ATM,Doctor,1
166.06,30.0,172.0,1.0,5397.68,Debit,Indianapolis,ATM,Engineer,0
357.72,53.0,25.0,1.0,7659.5,Debit,Miami,ATM,Retired,0
588.37,28.0,284.0,1.0,1926.08,Debit,Dallas,Online,Student,2
72.82,68.0,127.0,1.0,6911.62,Debit,Houston,Online,Doctor,0
162.36,36.0,147.0,1.0,7527.04,Debit,Tucson,Online,Engineer,1
584.82,43.0,109.0,1.0,12071.1,Credit,Nashville,Online,Doctor,0
38.15,72.0,129.0,1.0,1425.47,Credit,Oklahoma City,Online,Retired,1
477.54,23.0,52.0,1.0,1598.63,Credit,San Francisco,ATM,Student,1
639.57,60.0,43.0,1.0,11726.47,Debit,Philadelphia,Branch,Doctor,1
58.23,28.0,34.0,1.0,9189.76,Debit,Phoenix,Online,Student,1
776.21,78.0,99.0,1.0,4895.87,Credit,Raleigh,Online,Retired,1
211.36,21.0,117.0,1.0,6178.77,Debit,Portland,Branch,Student,1
188.61,67.0,26.0,1.0,7167.57,Debit,Boston,Online,Retired,2
675.37,56.0,31.0,1.0,4704.91,Credit,Jacksonville,Online,Retired,0
94.82,67.0,56.0,1.0,1267.72,Credit,Columbus,Branch,Retired,2
425.18,59.0,135.0,1.0,5790.55,Credit,Fresno,Online,Engineer,0
50.28,60.0,65.0,1.0,5729.1,Debit,Oklahoma City,Branch,Engineer,1
864.72,34.0,112.0,1.0,7379.38,Credit,Detroit,Branch,Engineer,2
70.68,25.0,105.0,1.0,1478.41,Debit,El Paso,Online,Student,2
261.77,28.0,46.0,1.0,824.71,Debit,Chicago,Online,Student,2
183.22,27.0,63.0,1.0,1024.42,Debit,Milwaukee,ATM,Student,0
58.32,29.0,275.0,4.0,6027.49,Credit,Louisville,Branch,Engineer,0
156.86,51.0,102.0,1.0,14453.35,Debit,Charlotte,ATM,Doctor,2
120.67,42.0,233.0,1.0,5374.54,Debit,Colorado Springs,ATM,Doctor,2
308.62,59.0,101.0,1.0,9148.08,Credit,Sacramento,Branch,Engineer,1
506.81,59.0,41.0,1.0,2757.23,Debit,Milwaukee,ATM,Engineer,0
328.39,41.0,108.0,1.0,2523.83,Debit,New York,ATM,Engineer,0
796.3,67.0,64.0,1.0,1498.79,Debit,Austin,Branch,Retired,2
72.47,29.0,72.0,1.0,1305.56,Debit,Boston,Online,Doctor,2
279.6,25.0,131.0,1.0,1910.9,Debit,Fort Worth,ATM,Student,0
304.2,25.0,102.0,1.0,423.64,Debit,Indianapolis,Online,Student,0
351.38,64.0,21.0,1.0,7606.63,Debit,New York,Branch,Retired,0
86.07,31.0,23.0,1.0,842.56,Debit,Dallas,Branch,Doctor,2
604.5,28.0,80.0,1.0,709.42,Debit,Portland,ATM,Student,1
258.7,27.0,123.0,1.0,1358.37,Debit,Charlotte,ATM,Student,2
994.63,61.0,158.0,1.0,13538.14,Debit,Austin,Online,Doctor,2
11.46,75.0,64.0,1.0,7258.33,Credit,Austin,Branch,Retired,2
63.76,69.0,100.0,1.0,4980.26,Debit,San Antonio,ATM,Retired,1
